date,avg(fee)
2017-05-11,94855.59593951341
2017-05-12,101370.03549597417
2017-05-13,91474.49189105465
2017-05-14,80595.45822789612
2017-05-15,99415.2308362872
2017-05-16,146770.41144642423
2017-05-17,153037.72976786227
2017-05-18,135692.62216860964
2017-05-19,138594.41693635721
2017-05-20,109905.99744901575
2017-05-21,108198.39977979311
2017-05-22,124024.92539375603
2017-05-23,127378.52343966713
2017-05-24,139657.81471583562
2017-05-25,142490.56893754605
2017-05-26,140936.0561738765
2017-05-27,159326.76000409745
2017-05-28,136782.28290436583
2017-05-29,153870.00776960433
2017-05-30,169095.93343794276
2017-05-31,177350.6079581139
2017-06-01,177996.25442824568
2017-06-02,173143.4269257823
2017-06-03,178713.23656164025
2017-06-04,166135.50975026688
2017-06-05,163983.7346324975
2017-06-06,171926.90898942895
2017-06-07,196671.3903655952
2017-06-08,159735.58249315986
2017-06-09,161440.81518441867
2017-06-10,153299.9074876565
2017-06-11,159772.55791145487
2017-06-12,152310.4487212837
2017-06-13,164317.7562308072
2017-06-14,158091.94560289802
2017-06-15,148530.38564035736
2017-06-16,139051.48081218952
2017-06-17,131639.42236867693
2017-06-18,132784.16241957594
2017-06-19,143513.77317680724
2017-06-20,144035.13054951417
2017-06-21,165131.6035838303
2017-06-22,165787.8994159853
2017-06-23,130400.22195292724
2017-06-24,135258.61890484177
2017-06-25,143143.98924296835
2017-06-26,143202.74294594245
2017-06-27,141640.8825003754
2017-06-28,137900.2341258921
2017-06-29,147757.8997030997
2017-06-30,133592.12507106524
2017-07-01,115062.9400557118
2017-07-02,100671.91902879327
2017-07-03,111832.90470060495
2017-07-04,115050.41772642407
2017-07-05,95279.82466836562
2017-07-06,107291.9447327037
2017-07-07,98785.6660331508
2017-07-08,87129.22807525982
2017-07-09,83576.80619697647
2017-07-10,81666.48374397152
2017-07-11,78106.92139871087
2017-07-12,86471.85443613934
2017-07-13,85723.6549096159
2017-07-14,94504.08471586596
2017-07-15,170545.80257470103
2017-07-16,82164.01597716143
2017-07-17,85985.09667629117
2017-07-18,86162.70542837954
2017-07-19,79443.52265849122
2017-07-20,99597.38981055522
2017-07-21,93032.67269774216
2017-07-22,76575.23792297568
2017-07-23,69257.16491650601
2017-07-24,69547.27325135792
2017-07-25,69044.29384189218
2017-07-26,70436.28626084178
2017-07-27,73777.03658444596
2017-07-28,76224.10500916236
2017-07-29,74107.7482688719
2017-07-30,75004.38354014499
2017-07-31,84354.43450123804
2017-08-01,67478.42574322032
2017-08-02,84721.84615384616
2017-08-03,96613.49880634072
2017-08-04,80360.6347603256
2017-08-05,73809.80969290459
2017-08-06,77199.94062078273
2017-08-07,53608.89513339921
2017-08-08,65538.88911321634
2017-08-09,50609.678509134304
2017-08-10,52820.80336351876
2017-08-11,45217.36599205599
2017-08-12,60452.423900196976
2017-08-13,61313.69817536746
2017-08-14,58297.57285368803
2017-08-15,62444.80430327869
2017-08-16,3209.570106756318
2017-08-17,77783.10222467365
2017-08-18,38578.664756572325
2017-08-19,43042.221795470046
2017-08-20,44396.043813143944
2017-08-21,41404.94517441861
2017-08-22,39909.02907854985
2017-08-23,43248.803420564596
2017-08-24,51979.025288184435
2017-08-25,47686.5065494657
2017-08-26,41137.778538556515
2017-08-27,46099.10029822634
2017-08-28,42523.983454281566
2017-08-29,39331.67861538462
2017-08-30,24947.46850122234
2017-08-31,32169.152336311705
2017-09-01,35879.51994655468
2017-09-02,34756.06143643644
2017-09-03,32717.807873397855
2017-09-04,55836.64298654244
2017-09-05,31778.41747311828
2017-09-06,27198.674007799953
2017-09-07,26586.683025664115
2017-09-08,22148.263436692505
2017-09-09,23810.588620420887
2017-09-10,20869.9557743957
2017-09-11,16251.341049798115
2017-09-12,21301.75347559004
2017-09-13,20128.523284313724
2017-09-14,29756.54330392943
2017-09-15,22917.095638346207
2017-09-16,23088.504135338346
2017-09-17,14126.556302843966
2017-09-18,14846.630203720106
2017-09-19,14581.930615164521
2017-09-20,16577.564993410808
2017-09-21,19533.153402341763
2017-09-22,17908.583985466743
2017-09-23,14908.454056778095
2017-09-24,15684.304500292226
2017-09-25,14723.059408079498
2017-09-26,16107.603069204662
2017-09-27,12477.192994051553
2017-09-28,15967.82022752844
2017-09-29,21721.22052704577
2017-09-30,18220.39876010185
2017-10-01,14203.811363379646
2017-10-02,16330.228898426323
2017-10-03,22473.95566286216
2017-10-04,18312.607706457547
2017-10-05,24595.714476112364
2017-10-06,19031.92208428618
2017-10-07,23053.427965284474
2017-10-08,22854.86733958183
2017-10-09,20170.100600109112
2017-10-10,24220.592518053745
2017-10-11,26021.632448537377
2017-10-12,23519.552684982827
2017-10-13,27815.006361803982
2017-10-14,57622.589947292036
2017-10-15,34950.64177671068
2017-10-16,24108.968076616122
2017-10-17,20733.480414398065
2017-10-18,25270.735410094636
2017-10-19,18749.208390573815
2017-10-20,11577.726001201989
2017-10-21,18252.178805774278
2017-10-22,18930.447902571043
2017-10-23,21524.354135499038
2017-10-24,21040.61656338028
2017-10-25,18637.612930468236
2017-10-26,19459.305672376653
2017-10-27,18554.003098133373
2017-10-28,17119.61559675195
2017-10-29,18780.86127920337
2017-10-30,21801.815380493033
2017-10-31,19112.144881889762
2017-11-01,22352.248233151186
2017-11-02,22059.59976446837
2017-11-03,18673.41132572432
2017-11-04,18379.29075892567
2017-11-05,18125.91178529755
2017-11-06,14975.957786885247
2017-11-07,19618.119903525898
2017-11-08,17593.47977470558
2017-11-09,17846.009737137363
2017-11-10,17182.875541651694
2017-11-11,17246.070859018324
2017-11-12,18879.34248063419
2017-11-13,23629.15074062491
2017-11-14,32976.53288240567
2017-11-15,29775.184262189992
2017-11-16,27927.851423767996
2017-11-17,40843.6286081105
2017-11-18,28182.38017944903
2017-11-19,27298.252499666713
2017-11-20,22691.798727879588
2017-11-21,23645.430037313432
2017-11-22,49187.41533864542
2017-11-23,12526.10019105004
2017-11-24,13203.651985618566
2017-11-25,14549.37441214194
2017-11-26,12231.40566334557
2017-11-27,12455.86402210381
2017-11-28,11209.331519659936
2017-11-29,11660.662907488986
2017-11-30,10749.58868285571
2017-12-01,11330.930009835896
2017-12-02,11037.383734055762
2017-12-03,10280.42773009496
2017-12-04,10174.082105837426
2017-12-05,10303.563713563284
2017-12-06,11613.799508544622
2017-12-07,12260.61363449692
2017-12-08,11717.19350149015
2017-12-09,14445.756080192814
2017-12-10,10874.320106783158
2017-12-11,10520.521475602844
2017-12-12,11268.434128774388
2017-12-13,10334.275538210824
2017-12-14,10077.593410326086
2017-12-15,12159.786925192328
2017-12-16,13212.818369699138
2017-12-17,13378.903264812576
2017-12-18,12916.480123823827
2017-12-19,11627.483974303173
2017-12-20,25597.13752176595
2017-12-21,10036.331616343328
2017-12-22,12059.44687488463
2017-12-23,9202.739510230043
2017-12-24,7901.346678146076
2017-12-25,10698.91250518744
2017-12-26,8339.131554882855
2017-12-27,10747.59039745628
2017-12-28,9603.216860238288
2017-12-29,11710.084216603163
2017-12-30,13957.498239633396
2017-12-31,14108.844467090697
2018-01-01,13531.821760886647
2018-01-02,9730.81931370276
2018-01-03,8757.725539704583
2018-01-04,9299.907376207904
2018-01-05,9161.702202700364
2018-01-06,7725.483767427046
2018-01-07,24117.624969165412
2018-01-08,33540.72680537238
2018-01-09,16365.396705882353
2018-01-10,17926.628587467545
2018-01-11,16801.795270516377
2018-01-12,16215.393202778094
2018-01-13,10856.456541595773
2018-01-14,10346.10237394085
2018-01-15,9796.573451561673
2018-01-16,17824.624865462374
2018-01-17,14037.501090635576
2018-01-18,12816.922865831046
2018-01-19,13069.59874732419
2018-01-20,14465.253875414128
2018-01-21,12260.216105176663
2018-01-22,14012.40836816282
2018-01-23,25211.40762341179
2018-01-24,12388.17091324201
2018-01-25,11884.591243488288
2018-01-26,12844.835490248945
2018-01-27,12027.638329446681
2018-01-28,10808.566395663956
2018-01-29,13712.813515177346
2018-01-30,10796.198485225616
2018-01-31,9705.799018003274
2018-02-01,11670.043358653254
2018-02-02,13410.738460934124
2018-02-03,10524.255592308124
2018-02-04,12390.254702970296
2018-02-05,11155.18902409926
2018-02-06,11789.174524982407
2018-02-07,11020.075322845738
2018-02-08,15216.501159058487
2018-02-09,12572.860188310535
2018-02-10,10079.611481419763
2018-02-11,10091.152353915306
2018-02-12,10846.336098124968
2018-02-13,10286.973802897994
2018-02-14,11497.136805846483
2018-02-15,11720.387651393241
2018-02-16,13061.546675868414
2018-02-17,12573.377837649055
2018-02-18,11237.558404988184
2018-02-19,13229.514455827924
2018-02-20,14269.227390428694
2018-02-21,13956.48390941597
2018-02-22,12552.838212232096
2018-02-23,12714.675521714607
2018-02-24,12012.922018062909
2018-02-25,12809.402541806021
2018-02-26,6973.611578882675
2018-02-27,6707.328218950861
2018-02-28,5720.920856374613
2018-03-01,6381.487853323148
2018-03-02,7162.423820908498
2018-03-03,6924.347259358289
2018-03-04,6763.426958129706
2018-03-05,4422.210375087365
2018-03-06,6978.699041903558
2018-03-07,10196.592508450158
2018-03-08,7998.873799359659
2018-03-09,6024.195670449769
2018-03-10,9252.656659905342
2018-03-11,6248.891180342255
2018-03-12,7534.04153414406
2018-03-13,8405.345894625798
2018-03-14,6434.312035961412
2018-03-15,9808.809967079123
2018-03-16,6449.489938331711
2018-03-17,6020.389250715199
2018-03-18,13291.830980206714
2018-03-19,14147.98486727859
2018-03-20,6328.1228873056325
2018-03-21,15398.297229353873
2018-03-22,9915.955636955638
2018-03-23,7024.393977581747
2018-03-24,5375.131792543679
2018-03-25,5223.596056547619
2018-03-26,10253.323105986581
2018-03-27,5502.429086215242
2018-03-28,1337.9916914856901
2018-03-29,5279.3804761686315
2018-03-30,4969.739245283019
2018-03-31,4752.819530791789
2018-04-01,5239.234569689945
2018-04-02,5242.557692307692
2018-04-03,4901.161000583824
2018-04-04,4746.138773696683
2018-04-05,4344.579574722971
2018-04-06,4825.379775148625
2018-04-07,19063.40690862056
2018-04-08,3935.8405809859155
2018-04-09,6570.118801225267
2018-04-10,8474.549070026571
2018-04-11,6545.106288166364
2018-04-12,5971.599783886
2018-04-13,5728.220584381552
2018-04-14,5117.756684027778
2018-04-15,4743.645566109686
2018-04-16,4284.8371045947815
2018-04-17,5090.521065110341
2018-04-18,4736.527705061082
2018-04-19,5032.034739709132
2018-04-20,5116.391606801855
2018-04-21,4894.269218346253
2018-04-22,4237.65996183403
2018-04-23,5725.218606979405
2018-04-24,5007.345923013245
2018-04-25,4585.183913739236
2018-04-26,5130.922737103677
2018-04-27,5408.909225054699
2018-04-28,3982.4354428981665
2018-04-29,4842.579072469892
2018-04-30,4354.526869320541
2018-05-01,4860.532582969548
2018-05-02,4534.724238282111
2018-05-03,4483.516259530107
2018-05-04,3770.076333232249
2018-05-05,4616.143188654921
2018-05-06,5343.223453279733
2018-05-07,6154.278040832952
2018-05-08,4977.102039785924
2018-05-09,5657.485410711396
2018-05-10,7664.081001050721
2018-05-11,12531.314802306853
2018-05-12,12639.175508982036
2018-05-13,12326.533586655503
2018-05-14,12125.243687854652
2018-05-15,10143.57170769832
2018-05-16,9575.09457033335
2018-05-17,8411.032236723402
2018-05-18,10580.283669486013
2018-05-19,9408.072151898734
2018-05-20,9630.500240665613
2018-05-21,9889.293167305237
2018-05-22,9670.769155334729
2018-05-23,9936.333230807086
2018-05-24,10123.7997251129
2018-05-25,9234.012181616832
2018-05-26,10399.088609701306
2018-05-27,10870.214255191864
2018-05-28,10044.302950364458
2018-05-29,11474.528037684713
2018-05-30,8931.14489012027
2018-05-31,9467.17777500156
2018-06-01,8044.468866961552
2018-06-02,12196.110082667985
2018-06-03,10199.148334871832
2018-06-04,11425.857798461639
2018-06-05,7366.478640302697
2018-06-06,8882.35975648026
2018-06-07,8945.023955972807
2018-06-08,7756.386593487913
2018-06-09,7666.952234206471
2018-06-10,8583.72018736582
2018-06-11,8937.025638051044
2018-06-12,8866.394603812656
2018-06-13,9505.975523283561
2018-06-14,10411.938484932265
2018-06-15,8948.039608574092
2018-06-16,7103.744337710408
2018-06-17,8187.019490922036
2018-06-18,9266.432686611375
2018-06-19,9931.283689933356
2018-06-20,8737.602098635887
2018-06-21,9228.27304455919
2018-06-22,9462.178674154226
2018-06-23,7390.279758985497
2018-06-24,9155.146510388919
2018-06-25,9852.724590902268
2018-06-26,7329.456773167558
2018-06-27,8680.842914254205
2018-06-28,7185.543564356436
2018-06-29,8254.652918736054
2018-06-30,7391.4231833910035
2018-07-01,1963.2479255068365
2018-07-02,1991.1580339782615
2018-07-03,1754.7475516418401
2018-07-04,6303.379005655042
2018-07-05,2069.113900156633
2018-07-06,6934.655600828268
2018-07-07,1698.7828601771255
2018-07-08,6032.752355920251
2018-07-09,4769.210474551266
2018-07-10,6455.169221698113
2018-07-11,2471.835989846555
2018-07-12,3958.880622334238
2018-07-13,6533.97519802623
2018-07-14,4298.309245111095
2018-07-15,5593.1112152903
2018-07-16,2927.2401820710584
2018-07-17,2946.8956081277775
2018-07-18,3783.4160778168703
2018-07-19,1346.400071405903
2018-07-20,1487.4216852865713
2018-07-21,1278.1512108869313
2018-07-22,3304.2979824107606
2018-07-23,5197.383517559815
2018-07-24,5979.305748023812
2018-07-25,5973.18711141366
2018-07-26,7887.739433086667
2018-07-27,7048.259420552834
2018-07-28,5782.283724493349
2018-07-29,2419.736019305424
2018-07-30,7015.863961376276
2018-07-31,7580.220903601916
2018-08-01,476.72862020030476
2018-08-02,2000.8321592857264
2018-08-03,6031.887618749348
2018-08-04,5764.724911697486
2018-08-05,6554.124100994644
2018-08-06,5573.856188831318
2018-08-07,3124.8997097710417
2018-08-08,5221.412815440868
2018-08-09,3566.9184923984044
2018-08-10,4024.7362803873775
2018-08-11,2372.010993135993
2018-08-12,3104.7760036201435
2018-08-13,4324.415794942847
2018-08-14,3312.3864444444444
2018-08-15,2794.459373780726
2018-08-16,2940.4677427465176
2018-08-17,3598.384463017537
2018-08-18,876.6402273917271
2018-08-19,581.3321830772459
2018-08-20,2104.812853612914
2018-08-21,2006.1301441630235
2018-08-22,2569.6081351514867
2018-08-23,1529.7119587750992
2018-08-24,2732.2054286858975
2018-08-25,1923.4892556725808
2018-08-26,2381.961958919555
2018-08-27,4497.3025890683775
2018-08-28,3198.179775280899
2018-08-29,2795.238417431193
2018-08-30,1169.870868108037
2018-08-31,365.27554437450044
2018-09-01,287.9669865330988
2018-09-02,305.2196778891334
2018-09-03,486.84310263338597
2018-09-04,259.92806399786133
2018-09-05,298.88440289779913
2018-09-06,349.77590794710665
2018-09-07,1922.9159483820124
2018-09-08,2833.596991795807
2018-09-09,1139.2603802573458
2018-09-10,1365.3346339779005
2018-09-11,1421.105383383366
2018-09-12,3174.1373074673425
2018-09-13,3737.4299354491664
2018-09-14,3087.888371118907
2018-09-15,2197.804245912261
2018-09-16,3016.426624261699
2018-09-17,3830.6135146271117
2018-09-18,2710.506131752906
2018-09-19,2944.332103464347
2018-09-20,1903.2334029606757
2018-09-21,3401.6588245738635
2018-09-22,2766.6364758340633
2018-09-23,4753.530940960502
2018-09-24,4392.697252692954
2018-09-25,4063.0283417714913
2018-09-26,2930.914856834144
2018-09-27,5055.081426018889
2018-09-28,3242.5790679535926
2018-09-29,849.6830643704176
2018-09-30,4158.620881355932
2018-10-01,453.9515036669311
2018-10-02,2422.4145041160327
2018-10-03,3981.6900807644183
2018-10-04,7048.832764752849
2018-10-05,3995.6021716287214
2018-10-06,5367.666710483076
2018-10-07,1981.8276512820512
2018-10-08,2920.0234322232036
2018-10-09,4604.7428157799495
2018-10-10,3489.052570093458
2018-10-11,7156.326379258366
2018-10-12,3890.505554103502
2018-10-13,2968.184482313452
2018-10-14,3299.24481173108
2018-10-15,4837.605055005
2018-10-16,3123.9793491600017
2018-10-17,4567.23045242927
2018-10-18,6708.987814976931
2018-10-19,1849.735696918573
2018-10-20,1777.5642940204418
2018-10-21,1828.8495044504766
2018-10-22,2550.5288818229997
2018-10-23,3035.86538369247
2018-10-24,11868.812755081008
2018-10-25,2462.7124891587164
2018-10-26,4443.090123829658
2018-10-27,2368.515917602996
2018-10-28,3591.2001118333683
2018-10-29,4463.557378860711
2018-10-30,2422.5692670176345
2018-10-31,980.03979146993
2018-11-01,299.49766528005057
2018-11-02,1288.1439208162333
2018-11-03,2469.270203597302
2018-11-04,3407.2734504649266
2018-11-05,4817.06382381258
2018-11-06,1558.9980855414872
2018-11-07,5168.741099745388
2018-11-08,5457.483382982685
2018-11-09,5121.094030269059
2018-11-10,257.84338667612565
2018-11-11,5221.949773455631
2018-11-12,1392.4377145350936
2018-11-13,2620.5896683021083
2018-11-14,7009.011652398423
2018-11-15,433.2537396379653
2018-11-16,385.10299444578607
2018-11-17,217.5589267217656
2018-11-18,197.03137979964328
2018-11-19,228.3844896572951
2018-11-20,240.46745456091753
2018-11-21,2157.0646026831787
2018-11-22,7909.77224527432
2018-11-23,1978.0274509803921
2018-11-24,2303.100025451769
2018-11-25,2109.9393126571667
2018-11-26,2711.6997266692697
2018-11-27,3552.2341384863125
2018-11-28,7439.198719658576
2018-11-29,4880.417396313364
2018-11-30,15731.182629719175
2018-12-01,3075.3114827201784
2018-12-02,5652.764839782875
2018-12-03,4507.144901610018
2018-12-04,3786.077366530203
2018-12-05,2713.471074380165
2018-12-06,1801.4311450080543
2018-12-07,7421.397668525089
2018-12-08,3880.3861273322887
2018-12-09,3910.819537658464
2018-12-10,3974.3365736827277
2018-12-11,4124.512677331723
2018-12-12,4356.885210372917
2018-12-13,3257.996642958748
2018-12-14,4084.026952478525
2018-12-15,6721.96222380613
2018-12-16,1796.42999283275
2018-12-17,2509.397666541212
2018-12-18,8095.072492904446
2018-12-19,6036.982296696015
2018-12-20,8270.819560534252
2018-12-21,8443.145189504374
2018-12-22,5828.514154457413
2018-12-23,4060.693808788432
2018-12-24,5571.612175600291
2018-12-25,5862.265237494746
2018-12-26,4605.871254567601
2018-12-27,4003.8797636275926
2018-12-28,4006.9688864121854
2018-12-29,4438.258068444769
2018-12-30,4025.6638370118844
2018-12-31,5141.970084928381
2019-01-01,3235.542493904563
2019-01-02,2498.71578334304
2019-01-03,2384.567930429476
2019-01-04,5494.428959276018
2019-01-05,3689.9911588683353
2019-01-06,933.2316605467156
2019-01-07,4226.6431604684085
2019-01-08,3792.026374859708
2019-01-09,5229.774584296883
2019-01-10,7185.359547640713
2019-01-11,4029.414280816047
2019-01-12,4936.040548258138
2019-01-13,4201.853630315302
2019-01-14,3811.8493188768416
2019-01-15,5232.993612306088
2019-01-16,2862.6080357142855
2019-01-17,2834.4614363307182
2019-01-18,2511.3444497379705
2019-01-19,2601.079563182527
2019-01-20,3654.8500997435167
2019-01-21,3385.5125277161865
2019-01-22,4251.668733494086
2019-01-23,3600.662179714252
2019-01-24,3598.300042211904
2019-01-25,4720.188484114414
2019-01-26,5354.925217604511
2019-01-27,5218.54673011225
2019-01-28,5631.629656992084
2019-01-29,2682.120894160584
2019-01-30,4772.044393683584
2019-01-31,4302.317181527017
2019-02-01,3275.6040660225444
2019-02-02,3434.698871037777
2019-02-03,2821.606831648658
2019-02-04,2946.4784462886123
2019-02-05,4393.5857310246065
2019-02-06,4811.8861811391225
2019-02-07,3671.006399187405
2019-02-08,3235.4852825745684
2019-02-09,2379.3741692292433
2019-02-10,4524.016822214541
2019-02-11,4042.510215536596
2019-02-12,3418.7524245849945
2019-02-13,2291.345864931891
2019-02-14,1595.0402577269645
2019-02-15,3568.1124172884697
2019-02-16,3734.8287558813877
2019-02-17,3820.3476887438137
2019-02-18,2786.1433268319865
2019-02-19,2726.340668093792
2019-02-20,3105.0101834243296
2019-02-21,3694.352373831776
2019-02-22,2666.754171593746
2019-02-23,2689.706060136392
2019-02-24,4699.481835074005
2019-02-25,3428.2789598108748
2019-02-26,3058.3985041136875
2019-02-27,2126.211469927079
2019-02-28,3143.4479317327164
2019-03-01,3185.8837989764243
2019-03-02,3139.0338270425227
2019-03-03,3118.826692854471
2019-03-04,3601.7871794871794
2019-03-05,2538.5876094276096
2019-03-06,3580.9856373429084
2019-03-07,3725.4436200112423
2019-03-08,2346.1160882202084
2019-03-09,3765.732247054938
2019-03-10,2156.3941182456497
2019-03-11,3870.906987724268
2019-03-12,3157.468663213991
2019-03-13,3185.4428823689213
2019-03-14,2349.9092528803894
2019-03-15,5170.061054819434
2019-03-16,4329.817799107519
2019-03-17,2901.9019535569482
2019-03-18,4816.028563801388
2019-03-19,4126.895912874757
2019-03-20,3593.46831797235
2019-03-21,1354.036077469467
2019-03-22,1967.062137376006
2019-03-23,1847.900058820384
2019-03-24,2469.0617480136207
2019-03-25,1030.2764299182904
2019-03-26,1914.3095422009371
2019-03-27,2578.329057958326
2019-03-28,2043.621119230958
2019-03-29,2327.222677129535
2019-03-30,2159.7872676253946
2019-03-31,2559.321789454345
2019-04-01,3213.1269600404653
2019-04-02,6417.679884024828
2019-04-03,6591.563594398455
2019-04-04,2573.717488567544
2019-04-05,7286.53696982267
2019-04-06,1723.5366554003529
2019-04-07,1538.5801419019772
2019-04-08,1404.634599445025
2019-04-09,1717.3197309950801
2019-04-10,1873.7086424859751
2019-04-11,1501.9088078930984
2019-04-12,1247.7737345921846
2019-04-13,1243.3737347453878
2019-04-14,1086.6943654239656
2019-04-15,3862.8933468276346
2019-04-16,2103.385849406528
2019-04-17,1672.6473145657187
2019-04-18,23277.809479853164
2019-04-19,1820.7711067366579
2019-04-20,1635.7458591867085
2019-04-21,1529.7612626656273
2019-04-22,1265.8975817243356
2019-04-23,1783.3249698965424
2019-04-24,1813.1865304819662
2019-04-25,1198.9169751235552
2019-04-26,1170.501162086678
2019-04-27,1453.2936360952303
2019-04-28,1093.7945967110415
2019-04-29,6416.78215285767
2019-04-30,1335.1019082419814
2019-05-01,1123.010291385049
2019-05-02,1193.7741601602052
2019-05-03,1251.9156573712162
2019-05-04,1076.0526046114433
2019-05-05,1141.9631001906744
2019-05-06,1388.596376826788
2019-05-07,1177.3803307518008
2019-05-08,1616.4522698706887
2019-05-09,1318.195430227849
2019-05-10,687.1406341005488
2019-05-11,1494.6663580045647
2019-05-12,1515.1487821129786
2019-05-13,1454.3677429347902
2019-05-14,1493.8755026724357
2019-05-15,1889.6287717109367
2019-05-16,1855.7331196068185
2019-05-17,1948.5038254611516
2019-05-18,1370.482980908192
2019-05-19,900.5663185085355
2019-05-20,1249.7409226346444
2019-05-21,1430.59260041911
2019-05-22,1331.1353544111728
2019-05-23,1385.8231584054338
2019-05-24,1524.8840681611382
2019-05-25,1139.0267713600037
2019-05-26,1326.5526229709285
2019-05-27,1905.1573996904394
2019-05-28,1876.7790986308808
2019-05-29,1672.2675054805372
2019-05-30,3206.084076827757
2019-05-31,3264.760385966329
2019-06-01,1308.8506372168217
2019-06-02,1012.8639759367751
2019-06-03,1357.3684210526317
2019-06-04,1594.265292199148
2019-06-05,1489.708690152819
2019-06-06,1159.389890265782
2019-06-07,1200.2746139303695
2019-06-08,1406.7865891733513
2019-06-09,1284.840543585073
2019-06-10,1018.2926430161016
2019-06-11,1382.5632018038332
2019-06-12,1030.351809068031
2019-06-13,1755.0418310767247
2019-06-14,1456.2911720604773
2019-06-15,1449.1559029936927
2019-06-16,1055.7950782510927
2019-06-17,1655.5467968840833
